item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM0011804,TXN0003976,PROD000119,1,76.36,0,76.36
ITEM0011805,TXN0003976,PROD000485,2,446.32,15,758.74
ITEM0011806,TXN0003976,PROD000006,5,321.08,15,1364.59
ITEM0011807,TXN0003977,PROD000055,4,28.45,0,113.8
ITEM0011808,TXN0003977,PROD000368,2,312.59,0,625.18
ITEM0011809,TXN0003978,PROD000490,5,162.74,10,732.33
ITEM0011810,TXN0003978,PROD000153,4,295.8,15,1005.72
ITEM0011811,TXN0003978,PROD000239,4,250.17,15,850.58
ITEM0011812,TXN0003978,PROD000358,5,99.61,0,498.05
ITEM0011813,TXN0003979,PROD000054,1,384.15,10,345.74
ITEM0011814,TXN0003979,PROD000141,4,257.94,15,877.0
ITEM0011815,TXN0003979,PROD000377,4,273.75,15,930.75
ITEM0011816,TXN0003979,PROD000081,5,294.92,15,1253.41
ITEM0011817,TXN0003980,PROD000496,3,417.54,20,1002.1
ITEM0011818,TXN0003981,PROD000225,4,53.41,20,170.91
ITEM0011819,TXN0003982,PROD000461,5,133.73,15,568.35
ITEM0011820,TXN0003982,PROD000360,4,308.38,15,1048.49
ITEM0011821,TXN0003982,PROD000080,5,81.82,20,327.28
ITEM0011822,TXN0003983,PROD000060,4,103.07,5,391.67
ITEM0011823,TXN0003983,PROD000226,3,360.13,0,1080.39
ITEM0011824,TXN0003983,PROD000009,1,111.77,5,106.18
ITEM0011825,TXN0003984,PROD000254,3,27.36,20,65.66
ITEM0011826,TXN0003984,PROD000157,1,322.89,0,322.89
ITEM0011827,TXN0003985,PROD000300,5,148.52,0,742.6
ITEM0011828,TXN0003985,PROD000149,3,259.63,5,739.95
ITEM0011829,TXN0003985,PROD000302,5,414.66,20,1658.64
ITEM0011830,TXN0003985,PROD000243,4,255.05,10,918.18
ITEM0011831,TXN0003985,PROD000231,4,426.88,0,1707.52
ITEM0011832,TXN0003986,PROD000351,1,120.26,0,120.26
ITEM0011833,TXN0003987,PROD000264,1,150.84,5,143.3
ITEM0011834,TXN0003988,PROD000257,4,70.26,10,252.94
ITEM0011835,TXN0003988,PROD000172,5,73.74,15,313.39
ITEM0011836,TXN0003988,PROD000171,3,452.13,15,1152.93
ITEM0011837,TXN0003989,PROD000286,5,327.52,20,1310.08
ITEM0011838,TXN0003989,PROD000176,2,383.28,10,689.9
ITEM0011839,TXN0003990,PROD000328,4,103.0,5,391.4
ITEM0011840,TXN0003991,PROD000095,4,267.01,15,907.83
ITEM0011841,TXN0003991,PROD000367,3,294.53,10,795.23
ITEM0011842,TXN0003991,PROD000274,1,474.83,20,379.86
ITEM0011843,TXN0003991,PROD000473,3,260.24,10,702.65
ITEM0011844,TXN0003991,PROD000148,3,93.91,0,281.73
ITEM0011845,TXN0003992,PROD000387,2,201.96,15,343.33
ITEM0011846,TXN0003992,PROD000444,3,221.31,15,564.34
ITEM0011847,TXN0003992,PROD000166,2,278.65,10,501.57
ITEM0011848,TXN0003992,PROD000018,2,408.22,0,816.44
ITEM0011849,TXN0003993,PROD000102,1,131.83,10,118.65
ITEM0011850,TXN0003993,PROD000434,1,204.59,20,163.67
ITEM0011851,TXN0003993,PROD000422,1,106.66,20,85.33
ITEM0011852,TXN0003993,PROD000093,3,140.77,20,337.85
ITEM0011853,TXN0003993,PROD000431,3,298.14,20,715.54
ITEM0011854,TXN0003994,PROD000014,5,188.28,0,941.4
ITEM0011855,TXN0003994,PROD000092,5,267.49,20,1069.96
ITEM0011856,TXN0003994,PROD000159,3,272.08,20,652.99
ITEM0011857,TXN0003994,PROD000207,5,477.49,0,2387.45
ITEM0011858,TXN0003994,PROD000121,5,136.71,20,546.84
ITEM0011859,TXN0003995,PROD000182,3,369.56,10,997.81
ITEM0011860,TXN0003995,PROD000393,2,378.36,10,681.05
ITEM0011861,TXN0003995,PROD000117,5,254.76,5,1210.11
ITEM0011862,TXN0003996,PROD000072,5,26.63,20,106.52
ITEM0011863,TXN0003996,PROD000229,2,298.01,15,506.62
ITEM0011864,TXN0003996,PROD000345,2,48.12,10,86.62
ITEM0011865,TXN0003996,PROD000227,4,326.25,20,1044.0
ITEM0011866,TXN0003997,PROD000112,1,134.57,5,127.84
ITEM0011867,TXN0003998,PROD000115,1,265.12,15,225.35
ITEM0011868,TXN0003998,PROD000094,4,120.42,15,409.43
ITEM0011869,TXN0003999,PROD000275,4,131.29,20,420.13
ITEM0011870,TXN0003999,PROD000314,2,152.63,15,259.47
ITEM0011871,TXN0003999,PROD000041,2,483.62,0,967.24
ITEM0011872,TXN0003999,PROD000315,4,41.3,0,165.2
ITEM0011873,TXN0004000,PROD000052,5,48.32,15,205.36
ITEM0011874,TXN0004000,PROD000422,4,106.66,5,405.31
ITEM0011875,TXN0004000,PROD000360,2,308.38,20,493.41
ITEM0011876,TXN0004001,PROD000078,5,152.52,0,762.6
ITEM0011877,TXN0004002,PROD000292,2,29.3,20,46.88
ITEM0011878,TXN0004002,PROD000191,3,136.19,5,388.14
ITEM0011879,TXN0004002,PROD000020,3,111.01,10,299.73
ITEM0011880,TXN0004002,PROD000316,2,296.33,20,474.13
ITEM0011881,TXN0004002,PROD000330,5,23.06,10,103.77
ITEM0011882,TXN0004003,PROD000302,5,414.66,20,1658.64
ITEM0011883,TXN0004003,PROD000130,3,421.4,10,1137.78
ITEM0011884,TXN0004004,PROD000374,4,457.54,15,1555.64
ITEM0011885,TXN0004004,PROD000331,5,144.79,20,579.16
ITEM0011886,TXN0004004,PROD000123,1,370.48,5,351.96
ITEM0011887,TXN0004004,PROD000497,3,170.06,10,459.16
ITEM0011888,TXN0004005,PROD000326,5,207.11,10,932.0
ITEM0011889,TXN0004005,PROD000216,2,371.96,5,706.72
ITEM0011890,TXN0004005,PROD000497,5,170.06,15,722.75
ITEM0011891,TXN0004005,PROD000277,3,490.75,0,1472.25
ITEM0011892,TXN0004006,PROD000123,3,370.48,5,1055.87
ITEM0011893,TXN0004006,PROD000005,1,357.04,15,303.48
ITEM0011894,TXN0004006,PROD000135,1,496.96,20,397.57
ITEM0011895,TXN0004006,PROD000446,3,453.16,15,1155.56
ITEM0011896,TXN0004007,PROD000294,3,192.05,15,489.73
ITEM0011897,TXN0004007,PROD000299,5,18.07,5,85.83
ITEM0011898,TXN0004007,PROD000349,4,469.84,0,1879.36
ITEM0011899,TXN0004007,PROD000411,2,446.95,0,893.9
ITEM0011900,TXN0004007,PROD000226,3,360.13,10,972.35
ITEM0011901,TXN0004008,PROD000414,4,30.87,20,98.78
ITEM0011902,TXN0004008,PROD000071,5,202.68,20,810.72
ITEM0011903,TXN0004008,PROD000098,5,42.15,5,200.21
ITEM0011904,TXN0004008,PROD000244,2,12.7,20,20.32
ITEM0011905,TXN0004009,PROD000429,5,118.54,5,563.07
ITEM0011906,TXN0004009,PROD000405,4,77.3,15,262.82
ITEM0011907,TXN0004009,PROD000060,4,103.07,0,412.28
ITEM0011908,TXN0004009,PROD000191,5,136.19,15,578.81
ITEM0011909,TXN0004010,PROD000272,2,389.92,10,701.86
ITEM0011910,TXN0004010,PROD000219,4,147.86,5,561.87
ITEM0011911,TXN0004011,PROD000273,1,407.28,15,346.19
ITEM0011912,TXN0004011,PROD000156,2,207.17,20,331.47
ITEM0011913,TXN0004011,PROD000107,5,207.7,15,882.73
ITEM0011914,TXN0004012,PROD000456,1,484.76,5,460.52
ITEM0011915,TXN0004013,PROD000384,1,456.52,10,410.87
ITEM0011916,TXN0004013,PROD000234,1,117.19,10,105.47
ITEM0011917,TXN0004014,PROD000379,2,214.06,5,406.71
ITEM0011918,TXN0004014,PROD000231,3,426.88,20,1024.51
ITEM0011919,TXN0004014,PROD000175,1,428.27,15,364.03
ITEM0011920,TXN0004014,PROD000084,1,333.19,0,333.19
ITEM0011921,TXN0004014,PROD000074,3,470.25,0,1410.75
ITEM0011922,TXN0004015,PROD000350,2,244.87,15,416.28
ITEM0011923,TXN0004015,PROD000170,1,202.46,0,202.46
ITEM0011924,TXN0004016,PROD000386,1,378.03,5,359.13
ITEM0011925,TXN0004016,PROD000209,1,241.32,10,217.19
ITEM0011926,TXN0004016,PROD000418,4,164.81,5,626.28
ITEM0011927,TXN0004016,PROD000391,1,434.89,10,391.4
ITEM0011928,TXN0004016,PROD000027,3,363.13,20,871.51
ITEM0011929,TXN0004017,PROD000040,5,350.58,5,1665.25
ITEM0011930,TXN0004017,PROD000182,5,369.56,20,1478.24
ITEM0011931,TXN0004018,PROD000103,1,186.08,15,158.17
ITEM0011932,TXN0004018,PROD000422,3,106.66,0,319.98
ITEM0011933,TXN0004018,PROD000253,2,429.17,20,686.67
ITEM0011934,TXN0004019,PROD000350,5,244.87,15,1040.7
ITEM0011935,TXN0004019,PROD000010,5,241.81,15,1027.69
ITEM0011936,TXN0004019,PROD000485,5,446.32,10,2008.44
ITEM0011937,TXN0004019,PROD000019,5,427.65,20,1710.6
ITEM0011938,TXN0004020,PROD000370,2,27.81,10,50.06
ITEM0011939,TXN0004020,PROD000068,3,157.67,10,425.71
ITEM0011940,TXN0004020,PROD000188,4,267.94,0,1071.76
ITEM0011941,TXN0004020,PROD000043,2,77.28,20,123.65
ITEM0011942,TXN0004020,PROD000274,2,474.83,5,902.18
ITEM0011943,TXN0004021,PROD000008,5,488.8,10,2199.6
ITEM0011944,TXN0004021,PROD000258,2,397.63,15,675.97
ITEM0011945,TXN0004022,PROD000314,4,152.63,20,488.42
ITEM0011946,TXN0004023,PROD000136,3,31.36,20,75.26
ITEM0011947,TXN0004023,PROD000414,2,30.87,5,58.65
ITEM0011948,TXN0004023,PROD000337,2,162.97,5,309.64
ITEM0011949,TXN0004024,PROD000082,1,98.58,20,78.86
ITEM0011950,TXN0004024,PROD000464,1,73.34,0,73.34
ITEM0011951,TXN0004024,PROD000369,2,469.66,20,751.46
ITEM0011952,TXN0004024,PROD000477,2,312.33,5,593.43
ITEM0011953,TXN0004025,PROD000236,5,170.17,20,680.68
ITEM0011954,TXN0004025,PROD000023,1,91.23,5,86.67
ITEM0011955,TXN0004025,PROD000430,1,89.06,5,84.61
ITEM0011956,TXN0004025,PROD000213,4,16.82,10,60.55
ITEM0011957,TXN0004026,PROD000349,1,469.84,15,399.36
ITEM0011958,TXN0004027,PROD000010,2,241.81,10,435.26
ITEM0011959,TXN0004027,PROD000177,2,170.34,20,272.54
ITEM0011960,TXN0004027,PROD000379,1,214.06,5,203.36
ITEM0011961,TXN0004028,PROD000481,2,195.61,0,391.22
ITEM0011962,TXN0004028,PROD000088,2,389.62,10,701.32
ITEM0011963,TXN0004028,PROD000028,2,432.42,20,691.87
ITEM0011964,TXN0004028,PROD000098,2,42.15,20,67.44
ITEM0011965,TXN0004029,PROD000456,3,484.76,15,1236.14
ITEM0011966,TXN0004029,PROD000452,5,252.3,20,1009.2
ITEM0011967,TXN0004029,PROD000277,1,490.75,10,441.68
ITEM0011968,TXN0004030,PROD000381,5,125.06,5,594.03
ITEM0011969,TXN0004030,PROD000242,5,473.22,15,2011.19
ITEM0011970,TXN0004031,PROD000406,5,360.2,15,1530.85
ITEM0011971,TXN0004031,PROD000322,1,26.04,5,24.74
ITEM0011972,TXN0004031,PROD000148,5,93.91,15,399.12
ITEM0011973,TXN0004032,PROD000403,1,119.61,15,101.67
ITEM0011974,TXN0004032,PROD000353,5,98.51,0,492.55
ITEM0011975,TXN0004032,PROD000275,3,131.29,15,334.79
ITEM0011976,TXN0004033,PROD000033,1,361.7,0,361.7
ITEM0011977,TXN0004033,PROD000356,5,314.95,20,1259.8
ITEM0011978,TXN0004034,PROD000041,2,483.62,5,918.88
ITEM0011979,TXN0004034,PROD000039,4,183.71,15,624.61
ITEM0011980,TXN0004034,PROD000425,4,31.99,10,115.16
ITEM0011981,TXN0004035,PROD000261,1,272.51,5,258.88
ITEM0011982,TXN0004035,PROD000455,5,118.77,0,593.85
ITEM0011983,TXN0004035,PROD000182,4,369.56,15,1256.5
ITEM0011984,TXN0004035,PROD000072,3,26.63,15,67.91
ITEM0011985,TXN0004036,PROD000285,1,460.67,15,391.57
ITEM0011986,TXN0004037,PROD000116,5,423.33,10,1904.99
ITEM0011987,TXN0004038,PROD000147,2,479.41,0,958.82
ITEM0011988,TXN0004038,PROD000147,3,479.41,10,1294.41
ITEM0011989,TXN0004038,PROD000298,3,462.58,10,1248.97
ITEM0011990,TXN0004038,PROD000352,3,18.56,10,50.11
ITEM0011991,TXN0004039,PROD000397,5,67.68,10,304.56
ITEM0011992,TXN0004039,PROD000241,4,55.96,10,201.46
ITEM0011993,TXN0004040,PROD000032,2,66.96,0,133.92
ITEM0011994,TXN0004040,PROD000076,2,228.53,20,365.65
ITEM0011995,TXN0004040,PROD000181,2,81.76,5,155.34
ITEM0011996,TXN0004040,PROD000301,2,201.63,5,383.1
ITEM0011997,TXN0004040,PROD000104,3,433.95,5,1236.76
ITEM0011998,TXN0004041,PROD000261,3,272.51,5,776.65
ITEM0011999,TXN0004041,PROD000272,1,389.92,20,311.94
ITEM0012000,TXN0004041,PROD000246,2,213.17,20,341.07
ITEM0012001,TXN0004042,PROD000301,4,201.63,5,766.19
ITEM0012002,TXN0004043,PROD000419,3,409.66,0,1228.98
ITEM0012003,TXN0004043,PROD000310,4,209.89,10,755.6
ITEM0012004,TXN0004043,PROD000350,3,244.87,10,661.15
ITEM0012005,TXN0004043,PROD000289,5,436.38,20,1745.52
ITEM0012006,TXN0004044,PROD000433,3,164.23,10,443.42
ITEM0012007,TXN0004044,PROD000080,1,81.82,20,65.46
ITEM0012008,TXN0004044,PROD000338,4,345.5,15,1174.7
ITEM0012009,TXN0004044,PROD000069,1,262.58,0,262.58
ITEM0012010,TXN0004045,PROD000388,3,65.43,5,186.48
ITEM0012011,TXN0004045,PROD000263,1,339.52,5,322.54
ITEM0012012,TXN0004045,PROD000158,1,212.21,10,190.99
ITEM0012013,TXN0004045,PROD000158,4,212.21,15,721.51
ITEM0012014,TXN0004046,PROD000105,3,387.6,10,1046.52
ITEM0012015,TXN0004046,PROD000250,1,264.89,15,225.16
ITEM0012016,TXN0004046,PROD000474,4,185.58,15,630.97
ITEM0012017,TXN0004046,PROD000282,4,461.9,15,1570.46
ITEM0012018,TXN0004046,PROD000091,3,185.07,15,471.93
ITEM0012019,TXN0004047,PROD000310,5,209.89,20,839.56
ITEM0012020,TXN0004047,PROD000036,1,342.43,10,308.19
ITEM0012021,TXN0004048,PROD000171,1,452.13,0,452.13
ITEM0012022,TXN0004048,PROD000452,3,252.3,0,756.9
ITEM0012023,TXN0004048,PROD000386,2,378.03,10,680.45
ITEM0012024,TXN0004048,PROD000015,3,283.76,5,808.72
ITEM0012025,TXN0004048,PROD000490,1,162.74,20,130.19
ITEM0012026,TXN0004049,PROD000061,4,56.44,10,203.18
ITEM0012027,TXN0004049,PROD000175,1,428.27,0,428.27
ITEM0012028,TXN0004049,PROD000174,3,441.38,0,1324.14
ITEM0012029,TXN0004049,PROD000475,3,409.32,0,1227.96
ITEM0012030,TXN0004049,PROD000276,5,239.29,15,1016.98
ITEM0012031,TXN0004050,PROD000268,4,108.14,15,367.68
ITEM0012032,TXN0004050,PROD000460,1,325.54,0,325.54
ITEM0012033,TXN0004050,PROD000194,2,475.22,15,807.87
ITEM0012034,TXN0004050,PROD000474,1,185.58,10,167.02
ITEM0012035,TXN0004051,PROD000340,3,406.76,20,976.22
ITEM0012036,TXN0004051,PROD000137,1,31.21,5,29.65
ITEM0012037,TXN0004051,PROD000473,4,260.24,0,1040.96
ITEM0012038,TXN0004051,PROD000099,3,401.43,10,1083.86
ITEM0012039,TXN0004051,PROD000473,2,260.24,15,442.41
ITEM0012040,TXN0004052,PROD000303,3,258.25,10,697.27
ITEM0012041,TXN0004052,PROD000150,1,234.32,15,199.17
ITEM0012042,TXN0004052,PROD000035,4,54.75,0,219.0
ITEM0012043,TXN0004052,PROD000227,2,326.25,20,522.0
ITEM0012044,TXN0004052,PROD000079,1,354.15,0,354.15
ITEM0012045,TXN0004053,PROD000304,2,197.26,10,355.07
ITEM0012046,TXN0004053,PROD000417,5,219.02,5,1040.35
ITEM0012047,TXN0004053,PROD000475,4,409.32,15,1391.69
ITEM0012048,TXN0004053,PROD000322,5,26.04,15,110.67
ITEM0012049,TXN0004054,PROD000323,2,102.72,20,164.35
ITEM0012050,TXN0004054,PROD000230,2,188.66,5,358.45
ITEM0012051,TXN0004054,PROD000397,2,67.68,5,128.59
ITEM0012052,TXN0004054,PROD000410,1,168.6,0,168.6
ITEM0012053,TXN0004054,PROD000434,5,204.59,5,971.8
ITEM0012054,TXN0004055,PROD000372,4,397.51,20,1272.03
ITEM0012055,TXN0004055,PROD000269,2,83.16,0,166.32
ITEM0012056,TXN0004055,PROD000262,2,194.9,10,350.82
ITEM0012057,TXN0004056,PROD000380,4,401.04,0,1604.16
ITEM0012058,TXN0004056,PROD000075,5,223.58,10,1006.11
ITEM0012059,TXN0004056,PROD000279,1,238.73,5,226.79
ITEM0012060,TXN0004056,PROD000351,4,120.26,20,384.83
ITEM0012061,TXN0004057,PROD000304,2,197.26,5,374.79
ITEM0012062,TXN0004057,PROD000079,1,354.15,15,301.03
ITEM0012063,TXN0004057,PROD000451,2,254.62,10,458.32
ITEM0012064,TXN0004058,PROD000243,4,255.05,20,816.16
ITEM0012065,TXN0004058,PROD000287,4,170.84,15,580.86
ITEM0012066,TXN0004058,PROD000061,4,56.44,0,225.76
ITEM0012067,TXN0004059,PROD000287,4,170.84,5,649.19
ITEM0012068,TXN0004059,PROD000164,2,363.03,0,726.06
ITEM0012069,TXN0004060,PROD000256,5,95.38,5,453.05
ITEM0012070,TXN0004061,PROD000171,3,452.13,5,1288.57
ITEM0012071,TXN0004061,PROD000152,4,150.56,20,481.79
ITEM0012072,TXN0004061,PROD000110,4,166.96,10,601.06
ITEM0012073,TXN0004061,PROD000348,5,168.64,15,716.72
ITEM0012074,TXN0004062,PROD000203,4,257.58,20,824.26
ITEM0012075,TXN0004062,PROD000446,2,453.16,5,861.0
ITEM0012076,TXN0004062,PROD000066,3,202.11,15,515.38
ITEM0012077,TXN0004062,PROD000278,2,375.28,20,600.45
ITEM0012078,TXN0004062,PROD000024,4,171.82,10,618.55
ITEM0012079,TXN0004063,PROD000204,5,72.7,0,363.5
ITEM0012080,TXN0004064,PROD000028,2,432.42,10,778.36
ITEM0012081,TXN0004065,PROD000191,2,136.19,15,231.52
ITEM0012082,TXN0004065,PROD000161,4,57.62,10,207.43
ITEM0012083,TXN0004065,PROD000379,1,214.06,15,181.95
ITEM0012084,TXN0004065,PROD000015,2,283.76,0,567.52
ITEM0012085,TXN0004066,PROD000231,2,426.88,20,683.01
ITEM0012086,TXN0004066,PROD000140,4,481.01,5,1827.84
ITEM0012087,TXN0004066,PROD000151,5,476.96,15,2027.08
ITEM0012088,TXN0004066,PROD000087,3,448.75,0,1346.25
ITEM0012089,TXN0004066,PROD000181,4,81.76,0,327.04
ITEM0012090,TXN0004067,PROD000412,2,480.6,20,768.96
ITEM0012091,TXN0004067,PROD000411,2,446.95,20,715.12
ITEM0012092,TXN0004067,PROD000235,5,423.23,15,1798.73
ITEM0012093,TXN0004067,PROD000175,3,428.27,20,1027.85
ITEM0012094,TXN0004067,PROD000300,1,148.52,20,118.82
ITEM0012095,TXN0004068,PROD000261,3,272.51,0,817.53
ITEM0012096,TXN0004068,PROD000466,2,365.18,0,730.36
ITEM0012097,TXN0004069,PROD000453,5,104.59,0,522.95
ITEM0012098,TXN0004069,PROD000271,5,169.3,15,719.52
ITEM0012099,TXN0004070,PROD000059,5,96.09,5,456.43
ITEM0012100,TXN0004070,PROD000249,4,287.69,20,920.61
ITEM0012101,TXN0004071,PROD000369,2,469.66,10,845.39
ITEM0012102,TXN0004072,PROD000152,1,150.56,5,143.03
ITEM0012103,TXN0004072,PROD000280,2,252.73,0,505.46
ITEM0012104,TXN0004072,PROD000149,1,259.63,15,220.69
ITEM0012105,TXN0004072,PROD000214,5,165.01,20,660.04
ITEM0012106,TXN0004073,PROD000395,3,29.36,0,88.08
ITEM0012107,TXN0004073,PROD000306,3,185.15,5,527.68
ITEM0012108,TXN0004074,PROD000076,1,228.53,10,205.68
ITEM0012109,TXN0004074,PROD000239,5,250.17,20,1000.68
ITEM0012110,TXN0004074,PROD000418,4,164.81,0,659.24
ITEM0012111,TXN0004075,PROD000018,4,408.22,10,1469.59
ITEM0012112,TXN0004075,PROD000202,2,163.73,20,261.97
ITEM0012113,TXN0004075,PROD000494,1,258.79,0,258.79
ITEM0012114,TXN0004076,PROD000048,1,461.59,5,438.51
ITEM0012115,TXN0004076,PROD000024,4,171.82,0,687.28
ITEM0012116,TXN0004076,PROD000236,2,170.17,5,323.32
ITEM0012117,TXN0004076,PROD000012,3,284.01,10,766.83
ITEM0012118,TXN0004077,PROD000008,1,488.8,10,439.92
ITEM0012119,TXN0004077,PROD000285,5,460.67,15,1957.85
ITEM0012120,TXN0004077,PROD000406,5,360.2,15,1530.85
ITEM0012121,TXN0004077,PROD000374,3,457.54,20,1098.1
ITEM0012122,TXN0004077,PROD000496,2,417.54,5,793.33
ITEM0012123,TXN0004078,PROD000071,2,202.68,0,405.36
ITEM0012124,TXN0004078,PROD000272,5,389.92,15,1657.16
ITEM0012125,TXN0004078,PROD000382,1,380.84,15,323.71
ITEM0012126,TXN0004078,PROD000404,2,32.64,15,55.49
ITEM0012127,TXN0004079,PROD000213,1,16.82,5,15.98
ITEM0012128,TXN0004079,PROD000100,5,491.12,10,2210.04
ITEM0012129,TXN0004079,PROD000285,1,460.67,15,391.57
ITEM0012130,TXN0004079,PROD000277,3,490.75,20,1177.8
ITEM0012131,TXN0004080,PROD000172,4,73.74,15,250.72
ITEM0012132,TXN0004080,PROD000292,1,29.3,5,27.84
ITEM0012133,TXN0004080,PROD000060,2,103.07,0,206.14
ITEM0012134,TXN0004080,PROD000130,3,421.4,10,1137.78
ITEM0012135,TXN0004080,PROD000478,1,434.99,5,413.24
ITEM0012136,TXN0004081,PROD000130,1,421.4,15,358.19
ITEM0012137,TXN0004081,PROD000226,1,360.13,5,342.12
ITEM0012138,TXN0004081,PROD000409,5,472.85,5,2246.04
ITEM0012139,TXN0004082,PROD000085,2,478.07,20,764.91
ITEM0012140,TXN0004082,PROD000318,4,391.63,10,1409.87
ITEM0012141,TXN0004082,PROD000103,3,186.08,5,530.33
ITEM0012142,TXN0004082,PROD000403,4,119.61,0,478.44
ITEM0012143,TXN0004082,PROD000189,4,206.92,15,703.53
ITEM0012144,TXN0004083,PROD000303,1,258.25,15,219.51
ITEM0012145,TXN0004084,PROD000313,3,323.86,20,777.26
ITEM0012146,TXN0004084,PROD000164,5,363.03,20,1452.12
ITEM0012147,TXN0004084,PROD000004,3,277.59,0,832.77
ITEM0012148,TXN0004085,PROD000434,4,204.59,0,818.36
ITEM0012149,TXN0004085,PROD000175,5,428.27,5,2034.28
ITEM0012150,TXN0004085,PROD000232,3,189.35,20,454.44
ITEM0012151,TXN0004085,PROD000229,1,298.01,0,298.01
ITEM0012152,TXN0004085,PROD000269,2,83.16,5,158.0
ITEM0012153,TXN0004086,PROD000257,3,70.26,10,189.7
ITEM0012154,TXN0004086,PROD000181,2,81.76,20,130.82
ITEM0012155,TXN0004087,PROD000031,4,473.04,0,1892.16
ITEM0012156,TXN0004087,PROD000030,3,63.83,10,172.34
ITEM0012157,TXN0004088,PROD000435,4,81.63,10,293.87
ITEM0012158,TXN0004088,PROD000010,3,241.81,0,725.43
ITEM0012159,TXN0004088,PROD000428,5,338.55,0,1692.75
ITEM0012160,TXN0004089,PROD000278,3,375.28,10,1013.26
ITEM0012161,TXN0004090,PROD000073,1,168.98,15,143.63
ITEM0012162,TXN0004090,PROD000185,1,321.33,20,257.06
ITEM0012163,TXN0004091,PROD000255,4,279.57,5,1062.37
ITEM0012164,TXN0004091,PROD000245,1,354.89,10,319.4
ITEM0012165,TXN0004092,PROD000342,2,248.49,15,422.43
ITEM0012166,TXN0004092,PROD000143,2,366.8,5,696.92
ITEM0012167,TXN0004092,PROD000042,2,132.75,15,225.67
ITEM0012168,TXN0004092,PROD000050,3,85.22,15,217.31
ITEM0012169,TXN0004093,PROD000331,2,144.79,10,260.62
ITEM0012170,TXN0004093,PROD000193,3,405.11,0,1215.33
ITEM0012171,TXN0004094,PROD000278,1,375.28,0,375.28
ITEM0012172,TXN0004095,PROD000436,3,301.02,10,812.75
ITEM0012173,TXN0004095,PROD000380,5,401.04,20,1604.16
ITEM0012174,TXN0004095,PROD000450,2,162.73,5,309.19
ITEM0012175,TXN0004096,PROD000467,1,84.22,15,71.59
ITEM0012176,TXN0004096,PROD000155,5,84.72,10,381.24
ITEM0012177,TXN0004096,PROD000356,3,314.95,5,897.61
ITEM0012178,TXN0004097,PROD000289,4,436.38,0,1745.52
ITEM0012179,TXN0004097,PROD000065,2,398.17,0,796.34
ITEM0012180,TXN0004097,PROD000273,5,407.28,5,1934.58
ITEM0012181,TXN0004097,PROD000472,5,366.26,10,1648.17
ITEM0012182,TXN0004098,PROD000412,4,480.6,20,1537.92
ITEM0012183,TXN0004098,PROD000384,2,456.52,0,913.04
ITEM0012184,TXN0004098,PROD000001,2,324.47,5,616.49
ITEM0012185,TXN0004099,PROD000071,3,202.68,15,516.83
ITEM0012186,TXN0004099,PROD000364,1,266.06,20,212.85
ITEM0012187,TXN0004099,PROD000406,5,360.2,15,1530.85
ITEM0012188,TXN0004099,PROD000255,5,279.57,0,1397.85
ITEM0012189,TXN0004099,PROD000484,3,45.29,10,122.28
ITEM0012190,TXN0004100,PROD000179,2,273.95,0,547.9
ITEM0012191,TXN0004100,PROD000134,2,248.25,0,496.5
ITEM0012192,TXN0004100,PROD000043,1,77.28,15,65.69
ITEM0012193,TXN0004100,PROD000291,5,129.7,10,583.65
ITEM0012194,TXN0004101,PROD000109,1,140.59,15,119.5
ITEM0012195,TXN0004101,PROD000459,5,310.2,10,1395.9
ITEM0012196,TXN0004101,PROD000155,1,84.72,10,76.25
ITEM0012197,TXN0004101,PROD000303,4,258.25,5,981.35
ITEM0012198,TXN0004101,PROD000382,1,380.84,0,380.84
ITEM0012199,TXN0004102,PROD000150,1,234.32,15,199.17
ITEM0012200,TXN0004103,PROD000178,5,169.33,20,677.32
ITEM0012201,TXN0004103,PROD000104,2,433.95,20,694.32
ITEM0012202,TXN0004103,PROD000051,1,119.75,15,101.79
ITEM0012203,TXN0004103,PROD000033,2,361.7,10,651.06
ITEM0012204,TXN0004104,PROD000478,2,434.99,15,739.48
ITEM0012205,TXN0004104,PROD000034,3,288.88,5,823.31
ITEM0012206,TXN0004104,PROD000347,2,248.1,20,396.96
ITEM0012207,TXN0004104,PROD000205,2,491.57,10,884.83
ITEM0012208,TXN0004104,PROD000164,1,363.03,5,344.88
ITEM0012209,TXN0004105,PROD000113,1,452.78,10,407.5
ITEM0012210,TXN0004105,PROD000400,5,63.54,15,270.04
ITEM0012211,TXN0004106,PROD000219,1,147.86,20,118.29
ITEM0012212,TXN0004106,PROD000217,3,140.27,15,357.69
ITEM0012213,TXN0004106,PROD000042,5,132.75,10,597.38
ITEM0012214,TXN0004106,PROD000271,1,169.3,15,143.91
ITEM0012215,TXN0004106,PROD000148,5,93.91,0,469.55
ITEM0012216,TXN0004107,PROD000068,1,157.67,10,141.9
ITEM0012217,TXN0004107,PROD000023,3,91.23,15,232.64
ITEM0012218,TXN0004107,PROD000272,2,389.92,10,701.86
ITEM0012219,TXN0004108,PROD000088,2,389.62,20,623.39
ITEM0012220,TXN0004108,PROD000387,4,201.96,15,686.66
ITEM0012221,TXN0004109,PROD000357,2,336.87,0,673.74
ITEM0012222,TXN0004110,PROD000138,5,26.59,15,113.01
ITEM0012223,TXN0004110,PROD000068,1,157.67,0,157.67
